moisture,time_stamp
71.43,08-Sep-2022 07:28:47
71.43,08-Sep-2022 07:48:42
71.02,08-Sep-2022 08:08:38
71.43,08-Sep-2022 08:28:33
71.43,08-Sep-2022 08:48:28
71.43,08-Sep-2022 09:08:23
71.43,08-Sep-2022 09:28:18
71.43,08-Sep-2022 09:48:12
71.02,08-Sep-2022 10:08:08
71.02,08-Sep-2022 10:28:03
71.02,08-Sep-2022 10:47:57
71.02,08-Sep-2022 11:07:53
71.02,08-Sep-2022 11:27:48
71.02,08-Sep-2022 11:47:45
71.02,08-Sep-2022 12:07:42
71.02,08-Sep-2022 12:27:39
71.43,08-Sep-2022 12:47:35
71.43,08-Sep-2022 13:07:31
71.02,08-Sep-2022 13:27:28
71.43,08-Sep-2022 13:47:23
71.02,08-Sep-2022 14:07:20
71.43,08-Sep-2022 14:27:16
71.43,08-Sep-2022 14:47:12
71.43,08-Sep-2022 15:07:08
71.84,08-Sep-2022 15:27:03
76.73,08-Sep-2022 15:47:00
79.59,08-Sep-2022 16:06:55
80.82,08-Sep-2022 16:26:51
81.22,08-Sep-2022 16:46:48
81.22,08-Sep-2022 17:06:42
81.22,08-Sep-2022 17:26:38
80.41,08-Sep-2022 17:46:34
79.18,08-Sep-2022 18:06:30
77.96,08-Sep-2022 18:26:24
77.14,08-Sep-2022 18:46:17
76.33,08-Sep-2022 19:06:13
75.92,08-Sep-2022 19:26:09
75.51,08-Sep-2022 19:46:04
75.51,08-Sep-2022 20:05:58
74.69,08-Sep-2022 20:25:53
74.69,08-Sep-2022 20:45:49
74.69,08-Sep-2022 21:05:43
74.29,08-Sep-2022 21:25:38
74.29,08-Sep-2022 21:45:33
73.88,08-Sep-2022 22:05:27
73.88,08-Sep-2022 22:25:22
73.06,08-Sep-2022 22:45:19
73.06,08-Sep-2022 23:05:14
73.06,08-Sep-2022 23:25:10
73.06,08-Sep-2022 23:45:06
73.06,09-Sep-2022 00:05:02
73.47,09-Sep-2022 00:24:56
72.65,09-Sep-2022 00:44:52
72.65,09-Sep-2022 01:04:46
72.65,09-Sep-2022 01:24:42
72.65,09-Sep-2022 01:44:36
72.65,09-Sep-2022 02:04:31
72.65,09-Sep-2022 02:24:25
72.65,09-Sep-2022 02:44:18
72.65,09-Sep-2022 03:04:16
72.65,09-Sep-2022 03:24:12
72.24,09-Sep-2022 03:44:07
72.24,09-Sep-2022 04:04:02
72.24,09-Sep-2022 04:23:56
72.24,09-Sep-2022 04:43:50
72.24,09-Sep-2022 05:03:45
71.84,09-Sep-2022 05:23:40
72.24,09-Sep-2022 05:43:35
72.24,09-Sep-2022 06:03:29
71.84,09-Sep-2022 06:23:25
71.84,09-Sep-2022 06:43:20
71.84,09-Sep-2022 07:03:15
71.43,09-Sep-2022 07:23:10
71.43,09-Sep-2022 07:43:04
71.43,09-Sep-2022 08:03:00
71.43,09-Sep-2022 08:22:54
71.84,09-Sep-2022 08:42:48
71.43,09-Sep-2022 09:02:42
71.02,09-Sep-2022 09:22:35
71.02,09-Sep-2022 09:42:29
71.02,09-Sep-2022 10:02:25
71.43,09-Sep-2022 10:22:21
71.02,09-Sep-2022 10:42:18
71.02,09-Sep-2022 11:02:13
71.84,09-Sep-2022 11:22:08
71.43,09-Sep-2022 11:42:03
72.24,09-Sep-2022 12:02:00
75.51,09-Sep-2022 12:22:04
75.92,09-Sep-2022 12:41:52
75.1,09-Sep-2022 13:01:47
74.29,09-Sep-2022 13:21:43
74.29,09-Sep-2022 13:41:38
73.88,09-Sep-2022 14:01:33
74.29,09-Sep-2022 14:21:26
73.88,09-Sep-2022 14:41:21
73.47,09-Sep-2022 15:01:16
73.47,09-Sep-2022 15:21:11
73.88,09-Sep-2022 15:41:05
73.47,09-Sep-2022 16:01:01
73.47,09-Sep-2022 16:20:55
73.47,09-Sep-2022 16:40:50
73.47,09-Sep-2022 17:00:44
73.06,09-Sep-2022 17:20:37
73.06,09-Sep-2022 17:40:31
72.65,09-Sep-2022 18:00:26
72.65,09-Sep-2022 18:20:21
72.24,09-Sep-2022 18:40:15
72.65,09-Sep-2022 19:00:10
72.24,09-Sep-2022 19:20:04
71.84,09-Sep-2022 19:39:58
72.24,09-Sep-2022 19:59:52
71.84,09-Sep-2022 20:19:46
71.84,09-Sep-2022 20:39:40
71.84,09-Sep-2022 20:59:35
71.84,09-Sep-2022 21:39:24
71.43,09-Sep-2022 21:59:18
71.43,09-Sep-2022 22:19:13
71.43,09-Sep-2022 22:39:08
71.43,09-Sep-2022 22:59:03
71.43,09-Sep-2022 23:18:57
71.43,09-Sep-2022 23:38:52
71.43,09-Sep-2022 23:58:48
71.43,10-Sep-2022 00:18:43
71.43,10-Sep-2022 00:38:38
71.02,10-Sep-2022 00:58:32
71.02,10-Sep-2022 01:18:28
71.02,10-Sep-2022 01:38:23
71.02,10-Sep-2022 01:58:18
71.02,10-Sep-2022 02:18:12
71.02,10-Sep-2022 02:38:08
70.61,10-Sep-2022 02:58:02
71.02,10-Sep-2022 03:17:58
70.61,10-Sep-2022 03:37:54
71.02,10-Sep-2022 03:57:49
71.02,10-Sep-2022 04:17:43
70.61,10-Sep-2022 04:37:40
70.61,10-Sep-2022 04:57:34
70.61,10-Sep-2022 05:17:28
70.61,10-Sep-2022 05:37:22
71.02,10-Sep-2022 05:57:17
70.61,10-Sep-2022 06:17:12
70.2,10-Sep-2022 06:37:08
70.61,10-Sep-2022 06:57:01
70.61,10-Sep-2022 07:36:48
70.2,10-Sep-2022 07:56:43
70.2,10-Sep-2022 08:16:37
70.2,10-Sep-2022 08:36:31
70.2,10-Sep-2022 08:56:25
70.2,10-Sep-2022 09:16:19
73.88,10-Sep-2022 09:36:14
78.37,10-Sep-2022 09:56:09
78.37,10-Sep-2022 10:16:03
77.14,10-Sep-2022 10:35:58
75.92,10-Sep-2022 10:55:53
75.51,10-Sep-2022 11:15:50
75.1,10-Sep-2022 11:35:46
74.69,10-Sep-2022 11:55:43
74.29,10-Sep-2022 12:15:39
74.29,10-Sep-2022 12:35:36
73.47,10-Sep-2022 12:55:32
73.88,10-Sep-2022 13:15:26
73.47,10-Sep-2022 13:35:21
73.47,10-Sep-2022 13:55:16
73.47,10-Sep-2022 14:15:13
73.06,10-Sep-2022 14:35:07
72.65,10-Sep-2022 14:55:04
73.06,10-Sep-2022 15:14:59
72.65,10-Sep-2022 15:34:55
72.24,10-Sep-2022 15:54:50
72.24,10-Sep-2022 16:34:40
72.24,10-Sep-2022 16:54:35
72.24,10-Sep-2022 17:14:31
72.24,10-Sep-2022 17:34:26
71.84,10-Sep-2022 17:54:20
71.84,10-Sep-2022 18:14:15
71.84,10-Sep-2022 18:34:08
71.43,10-Sep-2022 18:54:02
71.02,10-Sep-2022 19:13:57
71.43,10-Sep-2022 19:33:53
71.02,10-Sep-2022 19:53:47
71.43,10-Sep-2022 20:13:42
71.02,10-Sep-2022 20:33:35
71.02,10-Sep-2022 20:53:30
71.02,10-Sep-2022 21:13:24
71.02,10-Sep-2022 21:33:18
70.61,10-Sep-2022 21:53:13
70.61,10-Sep-2022 22:13:07
70.61,10-Sep-2022 22:33:03
70.61,10-Sep-2022 22:52:58
70.2,10-Sep-2022 23:12:52
70.2,10-Sep-2022 23:32:47
70.61,10-Sep-2022 23:52:40
70.61,11-Sep-2022 00:12:34
70.2,11-Sep-2022 00:32:29
70.2,11-Sep-2022 00:52:24
70.2,11-Sep-2022 01:12:18
75.51,11-Sep-2022 01:32:13
81.22,11-Sep-2022 01:52:08
80.82,11-Sep-2022 02:12:01
78.37,11-Sep-2022 02:31:57
76.73,11-Sep-2022 02:51:52
75.92,11-Sep-2022 03:11:47
75.1,11-Sep-2022 03:31:43
74.69,11-Sep-2022 03:51:37
74.69,11-Sep-2022 04:11:32
73.88,11-Sep-2022 04:31:27
73.47,11-Sep-2022 04:51:21
73.88,11-Sep-2022 05:11:16
73.06,11-Sep-2022 05:31:10
73.06,11-Sep-2022 05:51:04
72.65,11-Sep-2022 06:10:58
72.65,11-Sep-2022 06:30:52
72.65,11-Sep-2022 06:50:45
72.24,11-Sep-2022 07:10:41
72.24,11-Sep-2022 07:30:36
72.24,11-Sep-2022 07:50:32
71.84,11-Sep-2022 08:10:28
71.84,11-Sep-2022 08:30:24
72.24,11-Sep-2022 08:50:17
71.84,11-Sep-2022 09:10:11
71.43,11-Sep-2022 09:30:04
71.43,11-Sep-2022 09:49:57
71.43,11-Sep-2022 10:09:52
71.43,11-Sep-2022 10:29:46
71.02,11-Sep-2022 10:49:41
71.43,11-Sep-2022 11:29:32
71.43,11-Sep-2022 11:49:30
71.02,11-Sep-2022 12:09:27
71.43,11-Sep-2022 12:29:22
71.02,11-Sep-2022 12:49:20
71.02,11-Sep-2022 13:09:17
71.02,11-Sep-2022 13:29:11
71.02,11-Sep-2022 13:49:07
71.02,11-Sep-2022 14:09:04
71.02,11-Sep-2022 14:29:00
71.02,11-Sep-2022 14:48:56
71.02,11-Sep-2022 15:08:51
71.02,11-Sep-2022 15:28:47
71.02,11-Sep-2022 15:48:43
71.02,11-Sep-2022 16:08:40
71.02,11-Sep-2022 16:28:34
70.61,11-Sep-2022 16:48:30
70.61,11-Sep-2022 17:08:26
70.61,11-Sep-2022 17:28:22
70.61,11-Sep-2022 17:48:16
70.61,11-Sep-2022 18:08:10
70.2,11-Sep-2022 18:28:04
70.2,11-Sep-2022 18:47:58
70.61,11-Sep-2022 19:07:51
70.2,11-Sep-2022 19:27:46
70.2,11-Sep-2022 19:47:40
70.2,11-Sep-2022 20:07:35
69.8,11-Sep-2022 20:27:30
70.2,11-Sep-2022 20:47:24
69.8,11-Sep-2022 21:07:19
69.8,11-Sep-2022 21:27:13
72.65,11-Sep-2022 21:47:07
77.96,11-Sep-2022 22:07:00
78.78,11-Sep-2022 22:26:56
77.55,11-Sep-2022 22:46:49
76.33,11-Sep-2022 23:06:43
75.1,11-Sep-2022 23:26:37
74.29,11-Sep-2022 23:46:31
74.69,12-Sep-2022 00:06:25
73.88,12-Sep-2022 00:26:20
73.88,12-Sep-2022 00:46:17
73.47,12-Sep-2022 01:06:11
73.06,12-Sep-2022 01:26:06
73.06,12-Sep-2022 01:46:00
72.65,12-Sep-2022 02:05:54
72.65,12-Sep-2022 02:25:52
72.65,12-Sep-2022 02:45:48
72.65,12-Sep-2022 03:05:43
72.24,12-Sep-2022 03:25:37
71.84,12-Sep-2022 03:45:32
71.84,12-Sep-2022 04:05:26
71.84,12-Sep-2022 04:25:19
71.84,12-Sep-2022 04:45:13
71.84,12-Sep-2022 05:05:06
71.43,12-Sep-2022 05:25:01
71.43,12-Sep-2022 05:44:55
71.43,12-Sep-2022 06:04:51
71.43,12-Sep-2022 06:24:46
71.02,12-Sep-2022 06:44:39
71.02,12-Sep-2022 07:04:34
71.02,12-Sep-2022 07:24:28
71.02,12-Sep-2022 07:44:26
71.02,12-Sep-2022 08:04:20
70.61,12-Sep-2022 08:24:16
71.02,12-Sep-2022 08:44:13
76.73,12-Sep-2022 09:04:07
77.96,12-Sep-2022 09:24:02
77.14,12-Sep-2022 09:43:57
75.51,12-Sep-2022 10:03:52
74.69,12-Sep-2022 10:23:50
74.69,12-Sep-2022 10:43:46
73.88,12-Sep-2022 11:03:42
73.88,12-Sep-2022 11:23:37
73.47,12-Sep-2022 11:43:33
73.47,12-Sep-2022 12:03:31
73.06,12-Sep-2022 12:23:25
72.65,12-Sep-2022 12:43:19
72.65,12-Sep-2022 13:03:14
72.24,12-Sep-2022 13:23:10
72.24,12-Sep-2022 13:43:05
72.65,12-Sep-2022 14:03:00
72.24,12-Sep-2022 14:22:57
71.84,12-Sep-2022 15:02:48
71.84,12-Sep-2022 15:22:47
72.24,12-Sep-2022 15:42:43
71.43,12-Sep-2022 16:02:38
71.84,12-Sep-2022 16:22:34
71.84,12-Sep-2022 16:42:29
71.43,12-Sep-2022 17:02:24
71.43,12-Sep-2022 17:22:20
71.43,12-Sep-2022 17:42:15
71.43,12-Sep-2022 18:02:11
71.02,12-Sep-2022 18:22:02
71.02,12-Sep-2022 18:41:56
71.02,12-Sep-2022 19:01:50
71.02,12-Sep-2022 19:21:44
70.61,12-Sep-2022 19:41:39
71.02,12-Sep-2022 20:01:34
74.69,12-Sep-2022 20:21:29
79.18,12-Sep-2022 20:41:23
79.59,12-Sep-2022 21:01:18
77.96,12-Sep-2022 21:21:11
76.73,12-Sep-2022 21:41:06
75.51,12-Sep-2022 22:01:00
75.1,12-Sep-2022 22:20:54
73.88,12-Sep-2022 23:00:42
73.47,12-Sep-2022 23:20:37
73.06,12-Sep-2022 23:40:32
73.06,13-Sep-2022 00:00:27
73.06,13-Sep-2022 00:20:23
72.65,13-Sep-2022 00:40:18
72.24,13-Sep-2022 01:00:12
72.65,13-Sep-2022 01:20:07
72.24,13-Sep-2022 01:40:01
72.24,13-Sep-2022 01:59:57
71.84,13-Sep-2022 02:19:52
71.43,13-Sep-2022 02:39:46
71.84,13-Sep-2022 02:59:39
71.43,13-Sep-2022 03:19:35
71.43,13-Sep-2022 03:39:31
71.43,13-Sep-2022 03:59:27
71.02,13-Sep-2022 04:19:24
71.02,13-Sep-2022 04:39:20
71.02,13-Sep-2022 04:59:14
71.02,13-Sep-2022 05:19:09
70.61,13-Sep-2022 05:39:04
71.43,13-Sep-2022 05:59:00
77.14,13-Sep-2022 06:18:54
78.37,13-Sep-2022 06:38:48
76.73,13-Sep-2022 06:58:45
75.92,13-Sep-2022 07:18:41
74.69,13-Sep-2022 07:38:36
74.29,13-Sep-2022 07:58:31
74.29,13-Sep-2022 08:18:25
73.88,13-Sep-2022 08:38:20
73.47,13-Sep-2022 08:58:16
72.65,13-Sep-2022 09:18:11
73.06,13-Sep-2022 09:38:05
72.65,13-Sep-2022 09:57:59
72.24,13-Sep-2022 10:17:55
72.24,13-Sep-2022 10:37:50
71.84,13-Sep-2022 10:57:45
72.24,13-Sep-2022 11:17:43
72.24,13-Sep-2022 11:37:41
71.84,13-Sep-2022 11:57:37
72.24,13-Sep-2022 12:17:34
71.84,13-Sep-2022 12:37:29
71.84,13-Sep-2022 12:57:24
71.43,13-Sep-2022 13:17:20
71.43,13-Sep-2022 13:37:13
71.43,13-Sep-2022 13:57:09
71.43,13-Sep-2022 14:17:05
71.02,13-Sep-2022 14:37:00
71.02,13-Sep-2022 14:56:56
71.43,13-Sep-2022 15:16:51
71.02,13-Sep-2022 15:36:48
70.61,13-Sep-2022 16:16:35
71.02,13-Sep-2022 16:36:30
74.29,13-Sep-2022 16:56:24
78.78,13-Sep-2022 17:16:19
79.59,13-Sep-2022 17:36:14
77.14,13-Sep-2022 17:56:09
75.92,13-Sep-2022 18:16:03
75.1,13-Sep-2022 18:35:57
74.69,13-Sep-2022 18:55:51
74.29,13-Sep-2022 19:15:45
73.47,13-Sep-2022 19:35:40
73.88,13-Sep-2022 19:55:35
73.06,13-Sep-2022 20:15:29
73.06,13-Sep-2022 20:35:25
73.06,13-Sep-2022 20:55:19
72.24,13-Sep-2022 21:15:13
72.24,13-Sep-2022 21:35:08
71.84,13-Sep-2022 21:55:01
71.84,13-Sep-2022 22:14:56
71.84,13-Sep-2022 22:34:51
71.43,13-Sep-2022 23:14:42
71.43,13-Sep-2022 23:34:37
71.02,13-Sep-2022 23:54:32
71.02,14-Sep-2022 00:14:28
71.02,14-Sep-2022 00:34:23
71.02,14-Sep-2022 00:54:17
71.02,14-Sep-2022 01:14:11
71.02,14-Sep-2022 01:34:05
70.61,14-Sep-2022 01:54:01
71.02,14-Sep-2022 02:13:56
80.41,14-Sep-2022 02:53:45
79.59,14-Sep-2022 03:13:41
75.92,14-Sep-2022 03:53:31
75.1,14-Sep-2022 04:13:24
74.69,14-Sep-2022 04:33:21
74.29,14-Sep-2022 04:53:15
73.47,14-Sep-2022 05:13:10
73.06,14-Sep-2022 05:33:06
72.65,14-Sep-2022 05:52:59
72.65,14-Sep-2022 06:12:54
72.24,14-Sep-2022 06:32:48
72.65,14-Sep-2022 06:52:42
72.24,14-Sep-2022 07:12:35
71.84,14-Sep-2022 07:32:30
71.84,14-Sep-2022 07:52:26
71.84,14-Sep-2022 08:12:20
71.84,14-Sep-2022 08:32:14
71.43,14-Sep-2022 08:52:09
71.43,14-Sep-2022 09:12:04
71.43,14-Sep-2022 09:32:00
71.43,14-Sep-2022 09:51:57
70.61,14-Sep-2022 10:11:52
71.02,14-Sep-2022 10:31:47
75.92,14-Sep-2022 10:51:44
79.59,14-Sep-2022 11:11:43
80,14-Sep-2022 11:31:39
77.55,14-Sep-2022 11:51:36
76.33,14-Sep-2022 12:11:30
75.51,14-Sep-2022 12:31:28
74.69,14-Sep-2022 12:51:24
74.29,14-Sep-2022 13:11:19
73.88,14-Sep-2022 13:31:14
73.88,14-Sep-2022 13:51:10
73.47,14-Sep-2022 14:11:08
73.06,14-Sep-2022 14:31:03
73.06,14-Sep-2022 14:50:59
73.06,14-Sep-2022 15:10:55
72.65,14-Sep-2022 15:30:50
72.24,14-Sep-2022 15:50:46
72.24,14-Sep-2022 16:10:42
71.84,14-Sep-2022 16:30:38
71.84,14-Sep-2022 16:50:32
71.84,14-Sep-2022 17:10:28
71.43,14-Sep-2022 17:30:24
71.43,14-Sep-2022 17:50:18
71.43,14-Sep-2022 18:10:12
71.02,14-Sep-2022 18:30:04
70.61,14-Sep-2022 18:49:58
70.61,14-Sep-2022 19:09:52
73.06,14-Sep-2022 19:29:46
75.51,14-Sep-2022 19:49:41
76.73,14-Sep-2022 20:09:35
76.33,14-Sep-2022 20:29:30
75.51,14-Sep-2022 20:49:25
74.69,14-Sep-2022 21:09:19
74.29,14-Sep-2022 21:29:12
73.47,14-Sep-2022 21:49:06
73.06,14-Sep-2022 22:08:59
72.65,14-Sep-2022 22:28:53
72.65,14-Sep-2022 22:48:48
72.24,14-Sep-2022 23:08:42
72.24,14-Sep-2022 23:28:37
72.24,14-Sep-2022 23:48:30
71.43,15-Sep-2022 00:08:24
71.43,15-Sep-2022 00:28:17
71.43,15-Sep-2022 00:48:10
71.43,15-Sep-2022 01:08:05
71.02,15-Sep-2022 01:28:01
71.02,15-Sep-2022 01:47:55
70.61,15-Sep-2022 02:07:48
71.02,15-Sep-2022 02:27:42
70.61,15-Sep-2022 02:47:38
70.61,15-Sep-2022 03:07:31
70.61,15-Sep-2022 03:27:24
70.2,15-Sep-2022 03:47:19
70.2,15-Sep-2022 04:07:13
70.61,15-Sep-2022 04:27:09
69.8,15-Sep-2022 04:47:04
70.2,15-Sep-2022 05:06:59
72.65,15-Sep-2022 05:26:56
75.92,15-Sep-2022 05:46:49
77.55,15-Sep-2022 06:06:44
77.96,15-Sep-2022 06:26:40
75.92,15-Sep-2022 06:46:36
75.1,15-Sep-2022 07:06:30
74.69,15-Sep-2022 07:26:24
73.47,15-Sep-2022 07:46:18
73.47,15-Sep-2022 08:06:13
73.06,15-Sep-2022 08:26:07
72.65,15-Sep-2022 08:46:03
72.65,15-Sep-2022 09:05:57
72.24,15-Sep-2022 09:25:52
71.84,15-Sep-2022 09:45:46
71.84,15-Sep-2022 10:05:40
71.43,15-Sep-2022 10:25:34
71.43,15-Sep-2022 10:45:30
71.84,15-Sep-2022 11:05:29
71.43,15-Sep-2022 11:25:26
71.43,15-Sep-2022 11:45:24
71.43,15-Sep-2022 12:05:22
71.84,15-Sep-2022 12:25:19
71.43,15-Sep-2022 12:45:14
71.43,15-Sep-2022 13:05:10
71.02,15-Sep-2022 13:25:04
71.02,15-Sep-2022 13:44:59
71.02,15-Sep-2022 14:24:48
71.02,15-Sep-2022 14:44:43
70.61,15-Sep-2022 15:04:38
70.61,15-Sep-2022 15:24:34
70.2,15-Sep-2022 15:44:29
70.61,15-Sep-2022 16:04:24
70.2,15-Sep-2022 16:24:19
70.2,15-Sep-2022 16:44:14
70.2,15-Sep-2022 17:04:09
70.2,15-Sep-2022 17:24:04
70.2,15-Sep-2022 17:44:00
69.8,15-Sep-2022 18:03:55
69.8,15-Sep-2022 18:23:46
75.1,15-Sep-2022 18:43:40
78.78,15-Sep-2022 19:03:35
77.96,15-Sep-2022 19:23:30
76.33,15-Sep-2022 19:43:24
75.51,15-Sep-2022 20:03:18
74.69,15-Sep-2022 20:23:13
74.29,15-Sep-2022 20:43:07
73.88,15-Sep-2022 21:03:02
73.47,15-Sep-2022 21:22:55
73.06,15-Sep-2022 21:42:49
72.65,15-Sep-2022 22:22:36
72.24,15-Sep-2022 22:42:32
72.24,15-Sep-2022 23:02:25
71.84,15-Sep-2022 23:22:19
71.43,15-Sep-2022 23:42:14
71.43,16-Sep-2022 00:02:09
71.02,16-Sep-2022 00:22:04
71.02,16-Sep-2022 00:41:58
71.02,16-Sep-2022 01:01:51
71.02,16-Sep-2022 01:21:44
70.61,16-Sep-2022 01:41:39
70.61,16-Sep-2022 02:01:35
70.61,16-Sep-2022 02:21:31
70.61,16-Sep-2022 02:41:24
70.2,16-Sep-2022 03:01:18
70.2,16-Sep-2022 03:21:12
70.2,16-Sep-2022 03:41:05
69.8,16-Sep-2022 04:01:00
70.2,16-Sep-2022 04:20:56
74.69,16-Sep-2022 04:40:50
78.37,16-Sep-2022 05:00:45
77.96,16-Sep-2022 05:20:40
75.92,16-Sep-2022 05:40:35
75.51,16-Sep-2022 06:00:32
74.69,16-Sep-2022 06:20:25
73.47,16-Sep-2022 06:40:20
73.47,16-Sep-2022 07:00:15
73.06,16-Sep-2022 07:20:10
72.65,16-Sep-2022 07:40:06
72.24,16-Sep-2022 08:00:00
72.24,16-Sep-2022 08:19:53
71.84,16-Sep-2022 08:39:48
71.84,16-Sep-2022 08:59:42
71.43,16-Sep-2022 09:19:37
71.43,16-Sep-2022 09:39:33
71.02,16-Sep-2022 09:59:26
71.02,16-Sep-2022 10:19:21
71.02,16-Sep-2022 10:39:17
71.43,16-Sep-2022 10:59:14
71.02,16-Sep-2022 11:19:15
71.02,16-Sep-2022 11:39:12
71.02,16-Sep-2022 11:59:10
71.02,16-Sep-2022 12:19:07
70.61,16-Sep-2022 12:39:03
70.61,16-Sep-2022 12:59:00
70.61,16-Sep-2022 13:18:56
70.61,16-Sep-2022 13:38:52
70.61,16-Sep-2022 13:58:47
70.61,16-Sep-2022 14:18:43
70.61,16-Sep-2022 14:38:39
70.61,16-Sep-2022 14:58:35
70.61,16-Sep-2022 15:18:31
70.2,16-Sep-2022 15:58:23
70.2,16-Sep-2022 16:18:19
70.2,16-Sep-2022 16:38:13
70.2,16-Sep-2022 16:58:10
70.2,16-Sep-2022 17:18:04
69.8,16-Sep-2022 17:38:00
69.8,16-Sep-2022 17:57:54
69.39,16-Sep-2022 18:17:45
69.39,16-Sep-2022 18:37:38
69.39,16-Sep-2022 18:57:33
69.39,16-Sep-2022 19:17:28
69.39,16-Sep-2022 19:37:23
69.39,16-Sep-2022 19:57:18
69.39,16-Sep-2022 20:17:12
68.98,16-Sep-2022 20:37:07
68.57,16-Sep-2022 20:57:03
71.43,16-Sep-2022 21:16:57
73.47,16-Sep-2022 21:36:50
76.73,16-Sep-2022 21:56:43
76.73,16-Sep-2022 22:16:37
75.1,16-Sep-2022 22:36:31
73.88,16-Sep-2022 22:56:24
73.47,16-Sep-2022 23:16:17
72.65,16-Sep-2022 23:36:13
72.65,16-Sep-2022 23:56:08
