TIME,T,RH,P,WS,WD,WDSD1,Srad,pressmb
04-Apr-2017 08:00:00,20.6,93.4,0,0.427,109.2,49.83,74.84,898
04-Apr-2017 08:30:00,22.19,85.6,0,0.826,138.7,41.7,288.8,898
04-Apr-2017 09:00:00,23.34,77.42,0,0.596,138.8,63.74,223.2,899
04-Apr-2017 09:30:00,25.4,73.95,0,1.048,136.5,38.03,472.1,899
04-Apr-2017 10:00:00,25.66,63.43,0,1.009,129.4,58.57,528.8,899
04-Apr-2017 10:30:00,28.26,54.35,0,1.269,154.5,41.88,847,899
04-Apr-2017 11:00:00,29.35,52.03,0,1.533,129.3,50.62,889,899
04-Apr-2017 11:30:00,30.33,48.91,0,1.241,170.8,63.42,762.4,899
04-Apr-2017 12:00:00,31.19,46.18,0,1.338,146.9,41.79,919,897
04-Apr-2017 12:30:00,30.76,46.4,0,1.497,142.4,47.73,535.4,897
04-Apr-2017 13:00:00,31.74,44.26,0,1.511,155.8,51.97,878,897
04-Apr-2017 13:30:00,30.4,50.11,0,1.719,127.5,50.51,520.5,897
04-Apr-2017 14:00:00,27.63,68.75,0,2.251,106.5,25.95,361,896
04-Apr-2017 14:30:00,26.05,61.35,0,1.475,102.7,36.16,416.3,896
04-Apr-2017 15:00:00,29.25,47.07,0,1.289,143.5,62.6,817,895
04-Apr-2017 15:30:00,31.28,52.03,0,1.587,166.9,39.08,693.7,895
04-Apr-2017 16:00:00,25.76,77.05,0.4,1.176,143.9,48.56,166.8,895
04-Apr-2017 16:30:00,21.75,81.2,0.2,0.697,139.6,52.29,101.7,895
04-Apr-2017 17:00:00,21.52,82.9,0,0.987,167.6,57.73,84.2,896
04-Apr-2017 17:30:00,21.42,91.3,4,1.28,81.3,14.78,31.14,896
04-Apr-2017 18:00:00,20.74,92.1,7.4,0.438,32.62,29.19,19.21,896
04-Apr-2017 18:30:00,21.01,93.5,0,0.826,148.2,42.26,9.84,896
04-Apr-2017 19:00:00,20.23,96,1.4,1.498,142.5,34.64,1.084,897
04-Apr-2017 19:30:00,20.22,96.3,0.4,0.998,123.3,27.41,0.106,897
04-Apr-2017 20:00:00,20.5,96.8,0.2,0.726,132.2,54.87,0.084,897
04-Apr-2017 20:30:00,20.65,97.2,0,1.092,140.7,38.2,0.106,897
04-Apr-2017 21:00:00,20.45,97.2,0.2,0.897,128.8,50.1,0.084,897
04-Apr-2017 21:30:00,20.35,97.2,0,0.629,162.7,49.18,0.118,897
04-Apr-2017 22:00:00,20.06,97.6,0,0.822,154.8,56.18,0.106,898
04-Apr-2017 22:30:00,19.89,98,0,0.755,127.1,50,0.067,898
04-Apr-2017 23:00:00,19.85,98,0,0.754,139.1,41.86,0.112,898
04-Apr-2017 23:30:00,19.57,98.4,0,0.542,147.1,46.3,0.101,898
05-Apr-2017 00:00:00,19.65,98.4,0,0.721,132.2,41.67,0.106,898
05-Apr-2017 00:30:00,19.46,98.6,0,0.913,127.7,29.84,0.099,898
05-Apr-2017 01:00:00,19.1,98.3,0,1.351,144.9,45.3,0.106,897
05-Apr-2017 01:30:00,18.64,98.6,0,0.936,134.5,45.37,0.067,897
05-Apr-2017 02:00:00,18.38,98.7,0,0.857,157.8,45.27,0.112,897
05-Apr-2017 02:30:00,18.41,98.6,0,0.742,146.8,48.05,0.084,897
05-Apr-2017 03:00:00,18.34,98.8,0,0.491,146.4,45.03,0.084,896
05-Apr-2017 03:30:00,18.22,98.9,0,0.293,114.8,31.31,0.108,896
05-Apr-2017 04:00:00,18.22,99.1,0,0.371,133.3,50.36,0.101,896
05-Apr-2017 04:30:00,18.22,99,0,0.489,114.8,44.71,0.112,896
05-Apr-2017 05:00:00,18.04,98.9,0,0.696,104.9,25.51,0.101,897
05-Apr-2017 05:30:00,17.86,98.8,0,0.248,86.7,13.86,0.101,897
05-Apr-2017 06:00:00,17.65,99.1,0,0.135,187.3,36.6,0.123,897
05-Apr-2017 06:30:00,17.45,99.1,0,0,0,0,1.993,897
05-Apr-2017 07:00:00,17.53,99.5,0,0.008,317.6,0,15.85,898
05-Apr-2017 07:30:00,18.22,99.2,0,0.514,264.5,28.11,40.18,898
05-Apr-2017 08:00:00,18.54,99,0,0.42,291.6,32.95,99.9,898
05-Apr-2017 08:30:00,19.11,98.1,0,0.646,257.7,43.42,188.7,898
05-Apr-2017 09:00:00,20.47,91.1,0,0.745,223.1,55.26,399.3,899
05-Apr-2017 09:30:00,22.86,84.7,0,0.724,168.8,52.13,635.6,899
05-Apr-2017 10:00:00,23.55,79.37,0,1.141,147.1,44.36,718.9,898
05-Apr-2017 10:30:00,24.06,80.3,0,1.322,135.8,45.46,718.7,898
05-Apr-2017 11:00:00,25.2,73.45,0,1.239,159.6,40.72,751,898
05-Apr-2017 11:30:00,25.93,71.39,0,1.315,168.6,65.32,687.2,898
05-Apr-2017 12:00:00,26.1,66.81,0,1.33,173,46.09,707.8,897
05-Apr-2017 12:30:00,27.54,62.66,0,1.301,152.2,59.75,864,897
05-Apr-2017 13:00:00,27.72,58.85,0,1.248,149.6,51.58,828,897
05-Apr-2017 13:30:00,28.33,56.94,0,1.159,169.2,60.02,917,897
05-Apr-2017 14:00:00,28.78,56.95,0,1.348,147.3,56.56,935,896
05-Apr-2017 14:30:00,29.05,53.53,0,1.626,145.1,51.32,878,896
05-Apr-2017 15:00:00,29.55,49.26,0,1.418,127.4,56.91,805,895
05-Apr-2017 15:30:00,30.37,49.3,0,1.033,130,44.86,702.1,895
05-Apr-2017 16:00:00,29.74,50.47,0,1.752,116.5,53.84,620.5,894
05-Apr-2017 16:30:00,29.23,52.72,0,1.584,110.9,35.43,485.8,894
05-Apr-2017 17:00:00,29.38,55.29,0,2.212,105,35.53,420.1,894
05-Apr-2017 17:30:00,27.76,59.42,0,2.11,110.6,22.62,127.6,894
05-Apr-2017 18:00:00,26.22,65.75,0,1.871,122.5,20.38,49.33,894
05-Apr-2017 18:30:00,25.36,68.82,0,2.179,109.8,22.34,19.95,894
05-Apr-2017 19:00:00,24.52,77.09,0,2.609,113.3,23.43,1.738,895
05-Apr-2017 19:30:00,23.3,82.7,0,2.391,127.2,24.11,0.045,895
05-Apr-2017 20:00:00,22.82,86,0,1.503,132.5,34.8,0.095,896
05-Apr-2017 20:30:00,22.1,87.7,0,1.844,121.4,25.92,0.061,896
05-Apr-2017 21:00:00,21.7,88.7,0,2.207,121.3,23.14,0.061,897
05-Apr-2017 21:30:00,21.28,89.5,0,1.252,136.6,58.22,0.138,897
05-Apr-2017 22:00:00,21.39,90.3,0,1.359,131.4,48.35,0.078,897
05-Apr-2017 22:30:00,21.21,91.2,0,1.353,135.1,45.02,0.095,897
05-Apr-2017 23:00:00,21.16,92,0,1.18,120.8,37.82,0.084,897
05-Apr-2017 23:30:00,21.14,92,0,1.21,123.9,32.01,0.084,897
06-Apr-2017 00:00:00,20.98,91.8,0,1.576,131.6,31.06,0.084,897
06-Apr-2017 00:30:00,20.68,92.1,0,1.728,137.8,35.31,0.069,897
06-Apr-2017 01:00:00,20.42,92.1,0,2.15,113.3,16.04,0.084,896
06-Apr-2017 01:30:00,20.06,92.6,0,1.844,123.9,29.91,0.095,896
06-Apr-2017 02:00:00,19.96,93.6,0,1.672,109.1,15.92,0.084,895
06-Apr-2017 02:30:00,19.87,93.7,0,1.615,121.4,21.65,0.084,895
06-Apr-2017 03:00:00,19.94,93.7,0,1.155,121.9,35.05,0.095,895
06-Apr-2017 03:30:00,19.96,93.8,0,0.537,106.1,42.06,0.079,895
06-Apr-2017 04:00:00,19.92,94.3,0,1.391,106,24.14,0.089,895
06-Apr-2017 04:30:00,19.93,94.6,0,1.414,102.3,24.11,0.095,895
06-Apr-2017 05:00:00,19.86,95.2,0,1.358,102.8,19.25,0.073,896
06-Apr-2017 05:30:00,19.82,95.8,0,1.008,113.6,20.36,0.078,896
06-Apr-2017 06:00:00,19.76,95.5,0,0.845,124.3,41.73,0.101,896
06-Apr-2017 06:30:00,19.72,95.8,0,0.47,118.3,41.26,1.361,896
06-Apr-2017 07:00:00,19.64,95.4,0,0.625,112.8,32.34,24.13,896
06-Apr-2017 07:30:00,19.81,95.6,0,0.722,113,37.03,47.52,896
06-Apr-2017 08:00:00,20.23,91.7,0,1.368,109.9,27.33,137.4,897
06-Apr-2017 08:30:00,20.95,88.1,0,1.603,105.8,20.06,224.4,897
06-Apr-2017 09:00:00,23.2,79.22,0,0.999,119.2,42.58,424.5,898
06-Apr-2017 09:30:00,25.01,74.16,0,0.943,163,38.74,642.4,898
06-Apr-2017 10:00:00,25.88,70.27,0,1.066,138.2,52.55,698.2,897
06-Apr-2017 10:30:00,26.47,68.42,0,1.132,166.6,48.68,644.5,897
06-Apr-2017 11:00:00,26.86,59.6,0,1.356,160.7,55.38,676.2,897
06-Apr-2017 11:30:00,27.15,62.41,0,1.414,128.5,45.59,688.3,897
06-Apr-2017 12:00:00,28.13,57.32,0,1.52,131.4,42.24,902,896
06-Apr-2017 12:30:00,29.1,54.97,0,1.328,163.6,58.02,1090,896
06-Apr-2017 13:00:00,30.02,54.33,0,1.394,131.5,53.32,881,895
06-Apr-2017 13:30:00,29.8,51.83,0,1.489,136.7,43.83,748.9,895
06-Apr-2017 14:00:00,29.61,49.96,0,1.789,103.5,34.46,878,894
06-Apr-2017 14:30:00,29.49,52.81,0,1.884,136.4,49.56,557.8,894
06-Apr-2017 15:00:00,28.5,57.14,0,2.976,106.9,28.03,639.5,893
06-Apr-2017 15:30:00,26.99,58.67,0,2.412,104.8,20.69,439.6,893
06-Apr-2017 16:00:00,27.84,51.35,0,1.992,110.5,22.26,520.4,892
06-Apr-2017 16:30:00,28.66,48.9,0,2.408,112.4,17.94,487.7,892
06-Apr-2017 17:00:00,28.11,57.16,0,1.989,113.1,35.97,220,893
06-Apr-2017 17:30:00,26.72,63.02,0,1.254,123.8,44.8,36.74,893
06-Apr-2017 18:00:00,26.06,67.32,0,1.467,125.3,23.69,50.29,893
06-Apr-2017 18:30:00,25.13,71.48,0,1.607,130.4,32.02,16.64,893
06-Apr-2017 19:00:00,24.23,74,0,1.609,134.8,38.14,1.017,894
06-Apr-2017 19:30:00,23.62,76.31,0,0.997,125.5,55.43,0.089,894
06-Apr-2017 20:00:00,23.06,77.9,0,0.998,139.9,46.79,0.073,894
06-Apr-2017 20:30:00,22.64,80.6,0,1.203,136.4,39.03,0.073,894
06-Apr-2017 21:00:00,22.32,86,0,1.15,133.2,52.89,0.089,895
06-Apr-2017 21:30:00,21.8,87.2,0,1.59,127.5,37.34,0.079,895
06-Apr-2017 22:00:00,21.45,88.7,0,1.367,121.8,34.23,0.101,896
06-Apr-2017 22:30:00,21.08,88.6,0,1.626,121.8,25.12,0.117,896
06-Apr-2017 23:00:00,20.57,89.9,0,2.175,118.5,22.98,0.084,896
06-Apr-2017 23:30:00,20.19,91.6,0,1.691,125.5,32.96,0.106,896
07-Apr-2017 00:00:00,20,92.4,0,2.115,118.5,30.08,0.14,896
07-Apr-2017 00:30:00,19.79,92.6,0,1.798,124.7,28.6,0.089,896
07-Apr-2017 01:00:00,19.72,93.3,0,1.519,128,26.29,0.089,896
07-Apr-2017 01:30:00,19.88,92.6,0,1.231,133.4,35.45,0.106,896
07-Apr-2017 02:00:00,19.89,93.4,0,0.805,134.3,50.89,0.067,895
07-Apr-2017 02:30:00,19.56,94.2,0,0.713,124.2,44.29,0.095,895
07-Apr-2017 03:00:00,19.31,95.2,0,0.318,93.5,45.76,0.073,895
07-Apr-2017 03:30:00,19.37,95.4,0,0.283,125.6,59.6,0.069,895
07-Apr-2017 04:00:00,19.37,96,0,0.519,160.8,42.8,0.095,895
07-Apr-2017 04:30:00,19.54,96.3,0,0.667,119.3,49.39,0.084,895
07-Apr-2017 05:00:00,19.58,96.5,0,0.551,114.4,60.38,0.061,895
07-Apr-2017 05:30:00,19.4,97.2,0,0.677,102.2,23.7,0.056,895
07-Apr-2017 06:00:00,19.39,96.7,0,0.827,104,36.34,0.089,895
07-Apr-2017 06:30:00,19.09,97.2,0,0.342,89.4,19.24,0.868,895
07-Apr-2017 07:00:00,19.18,97.4,0,0.322,113.1,33.84,12.24,896
07-Apr-2017 07:30:00,19.64,97,0,0.426,120.5,46.67,47.85,896
07-Apr-2017 08:00:00,20.35,93.9,0,0.487,123.8,44,164,897
07-Apr-2017 08:30:00,21.96,87.5,0,1.089,132.8,34.05,307.1,897
07-Apr-2017 09:00:00,22.44,83.4,0,0.799,131.2,48.67,257.3,897
07-Apr-2017 09:30:00,23.23,83,0,0.808,124.7,48.01,281.7,897
07-Apr-2017 10:00:00,24.12,78.74,0,0.796,155.7,56.96,506.1,897
07-Apr-2017 10:30:00,25.65,69.7,0,1.671,124.8,41.09,796.6,897
07-Apr-2017 11:00:00,26.48,64.68,0,1.663,126.8,44.28,816,897
07-Apr-2017 11:30:00,27.56,60.42,0,1.305,142.8,56.81,763.7,897
07-Apr-2017 12:00:00,28.63,53.47,0,1.307,137.4,49.19,958,896
07-Apr-2017 12:30:00,28.96,54.66,0,2.036,108.1,25.09,964,896
07-Apr-2017 13:00:00,28.98,54.56,0,1.678,130.3,39.78,813,895
07-Apr-2017 13:30:00,29.75,49.09,0,1.938,120.9,39.04,962,895
07-Apr-2017 14:00:00,28.22,55.21,0,2.794,106.9,16.32,635.6,893
07-Apr-2017 14:30:00,28.61,57.53,0,2.418,108.3,34.65,846,893
07-Apr-2017 15:00:00,28.74,52.97,0,2.038,105.1,30.58,717.9,893
07-Apr-2017 15:30:00,28.64,52.3,0,1.83,98.1,26.79,418.5,893
07-Apr-2017 16:00:00,28.06,51.91,0,1.261,114.6,39.44,235.5,892
07-Apr-2017 16:30:00,27.97,52.18,0,1.691,108.4,22.54,299.5,892
07-Apr-2017 17:00:00,27.68,56.15,0,1.83,116.8,42.49,196,893
07-Apr-2017 17:30:00,26.75,59.25,0,1.662,114.9,33.18,97.6,893
07-Apr-2017 18:00:00,26.12,65.88,0,1.651,120.4,36.21,48.59,893
07-Apr-2017 18:30:00,24.98,67.98,0,1.717,105.3,20.16,11.5,893
07-Apr-2017 19:00:00,24.39,74.96,0,1.419,136.3,34.48,0.715,894
07-Apr-2017 19:30:00,23.53,79.04,0,1.269,129.9,46.46,0.089,894
07-Apr-2017 20:00:00,23.19,82.8,0,1.454,131.3,37.03,0.067,894
07-Apr-2017 20:30:00,22.64,84.8,0,1.563,107.6,27.43,0.073,894
07-Apr-2017 21:00:00,21.85,87.8,0,2.277,111.3,19.32,0.089,896
07-Apr-2017 21:30:00,21.06,88.7,0,2.395,117.4,16.74,0.079,896
07-Apr-2017 22:00:00,20.67,88.2,0,2.306,112.6,22.98,0.095,896
07-Apr-2017 22:30:00,20.1,86.8,0,1.565,118.5,33.98,0.101,896
07-Apr-2017 23:00:00,19.88,89.1,0,1.344,116.1,27.28,0.084,897
07-Apr-2017 23:30:00,19.78,91.3,0,1.688,109.5,18.74,0.067,897
08-Apr-2017 00:00:00,19.48,91.8,0,0.911,105.2,38.98,0.095,897
08-Apr-2017 00:30:00,19.08,91.6,0,0.428,110.8,34.61,0.079,897
08-Apr-2017 01:00:00,18.64,90.4,0,1.146,108.5,20.81,0.101,896
08-Apr-2017 01:30:00,18.85,92.1,0,1.756,104.9,16.59,0.129,896
08-Apr-2017 02:00:00,18.78,93.1,0,1.236,106.8,29.54,0.101,896
08-Apr-2017 02:30:00,18.64,94,0,0.998,104.7,21.62,0.061,896
08-Apr-2017 03:00:00,18.37,94.9,0,0.507,89.8,19.12,0.089,895
08-Apr-2017 03:30:00,18.18,94.8,0,0.368,111.4,19.19,0.099,895
08-Apr-2017 04:00:00,18.11,95.5,0,0.082,96.3,5.932,0.073,895
08-Apr-2017 04:30:00,18.13,95.6,0,0.022,72.59,2.124,0.095,895
08-Apr-2017 05:00:00,17.9,95.9,0,0.026,39.05,4.405,0.078,895
08-Apr-2017 05:30:00,17.4,95.6,0,0,0,0,0.073,895
08-Apr-2017 06:00:00,16.84,96.5,0,0,0,0,0.106,896
08-Apr-2017 06:30:00,16.87,96.2,0,0,0,0,2.427,896
08-Apr-2017 07:00:00,17.12,97.6,0,0,0,0,41.2,896
08-Apr-2017 07:30:00,19.71,93.5,0,0,0,0,155.4,896
08-Apr-2017 08:00:00,21.34,90,0,0.522,98.1,32.21,268.8,897
08-Apr-2017 08:30:00,22,85.2,0,0.816,115.7,46.27,307.2,897
08-Apr-2017 09:00:00,22.72,75.96,0,0.893,142.9,47,397.6,898
08-Apr-2017 09:30:00,24.63,73.21,0,1.126,170.6,37.13,666.3,898
08-Apr-2017 10:00:00,25.45,70.09,0,1.144,134.3,63.15,679.1,898
08-Apr-2017 10:30:00,26.23,64.45,0,1.127,98.7,54.44,857,898
08-Apr-2017 11:00:00,27.75,58.35,0,0.975,157.8,70.21,854,897
08-Apr-2017 11:30:00,28.77,57.32,0,0.991,170.7,61.87,715.5,897
08-Apr-2017 12:00:00,28.83,54.33,0,0.627,276.7,88.7,732.6,897
08-Apr-2017 12:30:00,28.33,53.51,0,1.342,94.2,61.28,732.2,897
08-Apr-2017 13:00:00,29.7,52.18,0,1.487,99.9,42.14,861,896
08-Apr-2017 13:30:00,29.74,53.22,0,2.086,117.9,39.59,762.3,896
08-Apr-2017 14:00:00,28.84,51.58,0,2.268,92.4,22.98,737.8,895
08-Apr-2017 14:30:00,30.65,44.7,0,1.51,78.87,31.08,942,895
08-Apr-2017 15:00:00,28.25,75.37,1.2,1.383,109.6,34.67,222.6,894
08-Apr-2017 15:30:00,26.05,76.31,0.2,0.058,47.33,14.42,270.2,894
08-Apr-2017 16:00:00,27.08,66.8,0.4,0.858,76.87,40.51,589,893
08-Apr-2017 16:30:00,26.86,73.13,0.4,0.134,91,22.22,265.6,893
08-Apr-2017 17:00:00,28.08,57.5,0,0.898,83.3,21.54,402.7,893
08-Apr-2017 17:30:00,28.42,58.01,0,0.833,44.23,30.87,200.3,893
08-Apr-2017 18:00:00,27.09,61.87,0,0.653,52.07,19.07,30.8,894
08-Apr-2017 18:30:00,25.75,64.56,0,0.743,39.03,21.35,8.24,894
08-Apr-2017 19:00:00,24.96,68.86,0,0.464,61.73,12.44,0.531,894
08-Apr-2017 19:30:00,24,73.06,0,0.299,42.1,15.47,0.089,894
08-Apr-2017 20:00:00,23.88,77.22,0,1.277,62.7,25.48,0.073,895
08-Apr-2017 20:30:00,23.23,77.64,0,1.435,77.77,22.12,0.106,895
08-Apr-2017 21:00:00,22.52,84.9,0,1.574,102,24.25,0.095,896
08-Apr-2017 21:30:00,21.88,87,0,1.892,117.1,26.49,0.089,896
08-Apr-2017 22:00:00,21.53,88.7,0,1.892,114.4,20.05,0.078,897
08-Apr-2017 22:30:00,21.24,90.5,0,1.999,104.8,23.31,0.073,897
08-Apr-2017 23:00:00,20.96,90.6,0,1.246,105.5,27.08,0.101,897
08-Apr-2017 23:30:00,20.68,91.9,0,1.458,115.5,27.84,0.073,897
09-Apr-2017 00:00:00,20.45,91.8,0,1.641,107.5,17.13,0.106,897
09-Apr-2017 00:30:00,20.11,92.4,0,0.276,98.9,17.03,0.099,897
09-Apr-2017 01:00:00,19.95,92.1,0,0.271,68.39,18.46,0.106,896
09-Apr-2017 01:30:00,19.62,93,0,0.17,75.3,11.4,0.106,896
09-Apr-2017 02:00:00,19.55,92.9,0,0.629,90.1,21.13,0.095,896
09-Apr-2017 02:30:00,19.39,93.4,0,0.342,55.23,9.94,0.101,896
09-Apr-2017 03:00:00,18.81,94.1,0,0,0,0,0.078,896
09-Apr-2017 03:30:00,18.2,94.9,0,0,0,0,0.079,896
09-Apr-2017 04:00:00,18.1,94.9,0,0,0,0,0.101,895
09-Apr-2017 04:30:00,18.05,96.2,0,0.061,61.5,10.77,0.078,895
09-Apr-2017 05:00:00,18.25,95.6,0,0.124,58.93,16.97,0.095,895
09-Apr-2017 05:30:00,17.57,95.9,0,0.007,0.07,0.003,0.073,895
09-Apr-2017 06:00:00,17.51,96.4,0,0.01,44.48,0,0.101,896
09-Apr-2017 06:30:00,17.16,96.8,0,0.013,26.51,0.003,1.47,896
09-Apr-2017 07:00:00,17.49,98.3,0,0.094,46.9,2.346,30.62,896
09-Apr-2017 07:30:00,19.68,94.4,0,0.219,64.58,9.36,147.1,896
09-Apr-2017 08:00:00,20.66,92.9,0.2,0.545,89.2,27.47,185.6,897
09-Apr-2017 08:30:00,21.84,85.1,0,0.874,90.9,36.46,392.2,897
09-Apr-2017 09:00:00,23.18,79.52,0,0.983,100.1,47.17,570.6,898
09-Apr-2017 09:30:00,23.93,79.04,0,0.874,104.5,42.73,374.1,898
09-Apr-2017 10:00:00,24.31,74.59,0,0.866,118.8,69.37,442.7,898
09-Apr-2017 10:30:00,25.62,72.27,0,1.266,123.3,33.62,664.8,898
09-Apr-2017 11:00:00,26.08,65.74,0,0.934,98.6,55.31,590.8,898
09-Apr-2017 11:30:00,27.3,62.75,0,1.353,85.1,34.95,880,898
09-Apr-2017 12:00:00,28.04,57.3,0,1.282,97.5,51.25,971,897
09-Apr-2017 12:30:00,28.37,59.64,0,1.841,113.4,28.23,433.1,897
09-Apr-2017 13:00:00,28.89,52.8,0,1.577,123.2,63.39,1020,896
09-Apr-2017 13:30:00,30.02,50.1,0,1.63,108.3,50.9,881,896
09-Apr-2017 14:00:00,30.39,49.75,0,1.587,95.1,59.38,744.8,894
09-Apr-2017 14:30:00,29.78,44.23,0,1.686,85,37.08,790.8,894
09-Apr-2017 15:00:00,30.79,45.11,0,1.778,94,37.34,693.1,893
09-Apr-2017 15:30:00,30.75,44.64,0,1.822,106.9,31.37,462.3,893
09-Apr-2017 16:00:00,30.26,45.02,0,1.679,80.2,33.27,470.5,893
09-Apr-2017 16:30:00,30.02,44.3,0,0.701,68.29,54.66,226.5,893
09-Apr-2017 17:00:00,29.94,44.15,0,0.831,62.16,46.97,229.3,893
09-Apr-2017 17:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
09-Apr-2017 18:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
09-Apr-2017 18:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
09-Apr-2017 19:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
09-Apr-2017 19:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
09-Apr-2017 20:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
09-Apr-2017 20:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
09-Apr-2017 21:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
09-Apr-2017 21:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
09-Apr-2017 22:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
09-Apr-2017 22:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
09-Apr-2017 23:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
09-Apr-2017 23:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 00:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 00:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 01:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 01:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 02:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 02:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 03:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 03:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 04:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 04:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 05:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 05:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 06:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 06:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 07:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 07:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 08:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 08:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 09:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 09:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 10:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 10:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 11:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 11:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 12:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 12:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 13:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 13:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 14:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 14:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 15:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 15:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 16:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 16:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 17:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 17:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 18:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 18:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 19:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 19:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 20:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 20:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 21:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 21:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 22:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 22:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 23:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
10-Apr-2017 23:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
11-Apr-2017 00:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
11-Apr-2017 00:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
11-Apr-2017 01:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
11-Apr-2017 01:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
11-Apr-2017 02:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
11-Apr-2017 02:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
11-Apr-2017 03:00:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
11-Apr-2017 03:30:00,30.24,43.89,0,0.797,70.22,37.19,192.7,893
