id,device_identifier,ts_generation,co2,humidity,pressure,temperature,battery
34067,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688158902399,533,95,1007.5,18.6,NULL
34077,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688159502393,531,95.5,1007.4,18.5,NULL
34087,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688160102382,553,95.5,1007.4,18.5,NULL
34097,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688160702325,532,95.5,1007.6,18.4,NULL
34107,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688161302293,540,95.5,1007.6,18.3,NULL
34117,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688161902277,552,95.5,1007.7,18.3,NULL
34127,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688162502237,556,95.5,1007.7,18.3,NULL
34137,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688163102209,551,95.5,1007.6,18.1,NULL
34147,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688163702187,568,95.5,1007.5,18.1,NULL
34157,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688164302140,573,96,1007.5,17.9,NULL
34167,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688164902123,571,96,1007.4,17.9,NULL
34177,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688165502107,561,96,1007.5,17.9,NULL
34187,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688166102064,565,96,1007.4,17.9,NULL
34197,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688166702044,553,96,1007.5,17.9,NULL
34207,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688167302014,553,96,1007.5,18,NULL
34217,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688167901990,574,96,1007.4,18.1,NULL
34227,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688168501940,583,96,1007.3,18.1,NULL
34237,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688169101928,542,96,1007.3,18,NULL
34247,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688169701904,562,96,1007.3,17.9,NULL
34257,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688170301869,565,96,1007.2,18,NULL
34267,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688170901846,557,96,1007.2,18,NULL
34277,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688171501819,548,96,1007.1,18,NULL
34287,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688172101789,548,96,1006.9,17.9,NULL
34297,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688172701789,542,96,1007,17.8,NULL
34307,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688173301739,550,96,1007.1,17.9,NULL
34317,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688173901703,549,96,1007.1,17.8,NULL
34327,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688174501674,532,96,1007,17.9,NULL
34337,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688175101645,534,96,1007.1,17.9,NULL
34347,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688175701605,539,96,1006.8,17.9,NULL
34357,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688176301575,542,96,1006.7,17.8,NULL
34367,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688176901565,554,96,1006.7,17.8,NULL
34377,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688177501531,544,96,1006.6,17.6,NULL
34387,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688178101504,568,96,1006.6,17.3,NULL
34397,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688178701490,572,96,1006.6,17.1,NULL
34407,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688179301458,560,96,1006.8,17,NULL
34417,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688179901397,573,96.5,1006.8,17.1,NULL
34427,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688180501398,559,96.5,1006.7,17.2,NULL
34437,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688181101362,581,96.5,1006.6,17.2,NULL
34446,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688181701351,566,96.5,1006.6,17,NULL
34455,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688182301306,581,96.5,1006.6,17,NULL
34465,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688182901271,591,96.5,1006.5,16.9,NULL
34475,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688183501299,568,97,1006.5,17.2,NULL
34485,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688184101222,578,97,1006.5,17.5,NULL
34495,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688184701193,572,97,1006.5,17.7,NULL
34505,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688185301173,570,97,1006.4,17.9,NULL
34515,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688185901145,563,97,1006.5,18.1,NULL
34525,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688186501129,552,96.5,1006.5,18.2,NULL
34535,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688187101065,536,95.5,1006.5,18.5,NULL
34545,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688187701035,507,94.5,1006.5,18.5,NULL
34555,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688188301019,503,93.5,1006.5,18.7,NULL
34564,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688188901004,493,93,1006.5,19.1,NULL
34573,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688189500970,510,91.5,1006.4,19.1,NULL
34583,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688190100926,499,91.5,1006.4,19.3,NULL
34592,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688190700890,495,90.5,1006.7,19.2,NULL
34602,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688191300893,495,91.5,1006.8,19,NULL
34612,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688191900841,503,92,1006.8,18.8,NULL
34621,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688192500825,510,92.5,1006.9,18.9,NULL
34631,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688193100759,497,92.5,1007,18.9,NULL
34641,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688193700759,494,92,1007.1,19,NULL
34650,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688194300727,505,91.5,1007,19.6,NULL
34660,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688194900727,507,90.5,1007.1,19.8,NULL
34670,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688195500674,495,90.5,1007,19.5,NULL
34680,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688196100647,504,91.5,1007.1,19.2,NULL
34690,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688196700610,510,91.5,1007,19.4,NULL
34700,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688197300610,497,90.5,1007,19.7,NULL
34710,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688197900557,484,89,1007,20,NULL
34720,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688198500518,481,89,1007.1,20.1,NULL
34730,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688199100504,490,88.5,1007.1,20.2,NULL
34740,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688199700473,503,87.5,1007.1,20,NULL
34750,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688200300446,491,88,1007,20.5,NULL
34760,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688200900400,489,85.5,1006.9,21.2,NULL
34770,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688201500414,509,83.5,1006.9,21.9,NULL
34780,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688202100362,482,82,1006.7,23.4,NULL
34790,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688202700319,473,73.5,1006.5,25.3,NULL
34800,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688203300302,483,72.5,1006.4,25.7,NULL
34810,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688203900269,483,69,1006.3,26.7,NULL
34820,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688204500239,480,65.5,1006.1,27.4,NULL
34830,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688205100191,471,63.5,1006.1,28.4,NULL
34840,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688205700147,485,63,1006,28.1,NULL
34850,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688206300142,472,65,1005.8,26.6,NULL
34860,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688206900152,468,68,1005.7,26.4,NULL
34870,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688207500106,500,64,1005.7,27.1,NULL
34880,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688208100059,475,64,1005.5,27.7,NULL
34890,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688208700022,474,62,1005.4,27.9,NULL
34900,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688209300016,481,61,1005.2,28.4,NULL
34909,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688209899968,477,60,1005,28.9,NULL
34919,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688210499940,455,59,1004.9,29.7,NULL
34929,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688211099929,473,58,1004.7,29.4,NULL
34939,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688211699885,456,57,1004.6,29.2,NULL
34949,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688212299873,485,58.5,1004.5,30.1,NULL
34959,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688212899844,460,57.5,1004.4,29,NULL
34969,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688213499800,470,59,1004.3,29,NULL
34978,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688214099790,479,54.5,1004.3,29.6,NULL
34988,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688214699768,490,54,1004.1,30.3,NULL
34998,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688215299722,466,51.5,1004.1,30.3,NULL
35008,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688215899704,464,54,1003.9,30.1,NULL
35018,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688216499640,466,55.5,1003.9,30.1,NULL
35029,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688217099633,479,48.5,1003.8,30.5,NULL
35038,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688217699631,461,51,1003.7,29.7,100
35048,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688218299591,453,51,1003.7,30.8,NULL
35058,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688218899575,458,49.5,1003.6,31.7,NULL
35068,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688219499534,455,46.5,1003.5,32,NULL
35078,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688220101226,459,48.5,1003.5,32.1,NULL
35088,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688220701192,451,45.5,1003.3,32.5,NULL
35099,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688221299471,448,45,1003.2,32.7,NULL
35109,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688221899443,457,47.5,1003.2,31.2,NULL
35119,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688222499399,469,47.5,1003.1,31.8,NULL
35129,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688223099370,462,45,1003,32.5,NULL
35139,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688223699355,456,47,1002.8,32.4,NULL
35149,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688224299316,453,47,1002.6,32.4,NULL
35159,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688224899338,443,46.5,1002.7,32.9,NULL
35169,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688225500985,485,44,1002.7,32.8,NULL
35179,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688226099255,437,42.5,1002.7,33.2,NULL
35189,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688226699199,442,43,1002.6,32.9,NULL
35199,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688227299200,440,46.5,1002.5,32.9,NULL
35209,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688227899162,455,46.5,1002.5,32.8,NULL
35219,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688228499130,464,44.5,1002.4,32.4,NULL
35229,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688229099118,459,42.5,1002.3,32.4,NULL
35239,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688229699082,468,43,1002.3,32.8,NULL
35249,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688230299036,455,41.5,1002.3,33,NULL
35259,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688230899030,440,44.5,1002.2,31.1,NULL
35269,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688231499001,464,44.5,1002.3,32.1,NULL
35279,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688232098971,469,44.5,1002.3,32.2,NULL
35289,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688232698956,474,46,1002.3,32.1,NULL
35299,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688233298915,440,48,1002.4,31.4,NULL
35309,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688233898885,447,47,1002.4,30.9,NULL
35319,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688234498865,459,49.5,1002.5,29.7,NULL
35329,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688235098824,476,56.5,1002.6,27.9,NULL
35339,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688235698763,462,58,1002.7,26.8,NULL
35349,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688236298779,476,62,1002.9,26,NULL
35359,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688236898733,521,66.5,1003,25.1,NULL
35369,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688237498695,528,66.5,1003,24.5,NULL
35379,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688238098690,678,75.5,1003.1,23.6,NULL
35389,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688238698656,758,79,1003.2,22.9,NULL
35399,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688239298621,735,82,1003.4,22.2,NULL
35409,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688239898566,683,83,1003.6,21.8,NULL
35419,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688240498563,647,84,1003.8,21.4,NULL
35429,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688241098521,676,84,1004,21,NULL
35439,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688241698510,676,85.5,1004.2,20.6,NULL
35449,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688242298467,684,86.5,1004.4,20.4,NULL
35458,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688242898450,638,86,1004.5,20.2,NULL
35468,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688243498436,761,89,1004.7,20,NULL
35478,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688244098395,727,90,1004.8,20.1,NULL
35488,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688244698357,708,90,1004.9,20,NULL
35498,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688245298289,858,91,1004.9,19.9,NULL
35508,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688245898311,736,90,1005,19.7,NULL
35518,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688246498279,708,90.5,1005,19.6,NULL
35528,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688247099964,670,91,1005.2,19.8,NULL
35538,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688247698211,625,91,1005.2,20,NULL
35547,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688248298173,661,90.5,1005.2,20,NULL
35557,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688248898157,719,90.5,1005.4,19.9,NULL
35567,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688249498121,710,90.5,1005.4,19.6,NULL
35577,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688250098105,595,89.5,1005.4,19.4,NULL
35587,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688250698058,775,91,1005.4,19,NULL
35597,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688251298024,630,91,1005.4,18.8,NULL
35607,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688251898005,638,91,1005.4,18.8,NULL
35617,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688252497991,571,91,1005.4,18.8,NULL
35627,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688253097948,551,91.5,1005.3,18.8,NULL
35637,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688253697982,540,91,1005.3,19,NULL
35647,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688254297902,539,91,1005.3,19,NULL
35657,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688254897867,512,91,1005.2,19,NULL
35667,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688255497813,521,90.5,1005.2,19.1,NULL
35677,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688256097827,506,89.5,1005.2,19.3,NULL
35687,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688256699494,508,89.5,1005.2,19.3,NULL
35697,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688257297758,506,89,1005.2,19.3,NULL
35707,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688257897721,531,89,1005.3,19.1,NULL
35717,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688258497689,565,89,1005.3,19,NULL
35727,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688259097667,552,89,1005.3,18.7,NULL
35736,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688259697660,540,89.5,1005.3,18.7,NULL
35746,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688260297606,560,89.5,1005.3,18.5,NULL
35756,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688260897583,573,90,1005.3,18.3,NULL
35766,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688261497557,519,91,1005.3,18.3,NULL
35776,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688262097531,500,89.5,1005.3,18.8,NULL
35786,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688262697490,538,88.5,1005.3,18.7,NULL
35796,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688263297469,574,89,1005.4,18.5,NULL
35806,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688263897436,556,89.5,1005.4,18.1,NULL
35816,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688264497407,575,90.5,1005.4,17.9,NULL
35826,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688265097390,566,90.5,1005.4,17.6,NULL
35836,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688265697354,574,91,1005.4,17.5,NULL
35846,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688266297319,586,91.5,1005.4,17.4,NULL
35856,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688266897302,578,91.5,1005.5,17.4,NULL
35866,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688267497261,539,92,1005.6,17.3,NULL
35876,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688268098967,548,91.5,1005.7,17.3,NULL
35886,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688268697218,547,91.5,1005.7,17.2,NULL
35896,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688269297183,523,92,1005.7,17.3,NULL
35906,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688269897151,518,91,1005.9,17.8,NULL
35916,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688270497135,519,90,1006,17.9,NULL
35926,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688271097096,512,88.5,1006,18.4,NULL
35936,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688271697073,538,86.5,1006,19.2,NULL
35945,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688272297050,522,83.5,1006.1,20.2,NULL
35955,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688272897038,520,80.5,1006.2,21.2,NULL
35965,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688273496981,520,81,1006.3,20.4,NULL
